sorting.id,FY,hyperlink,Department,titles,links,service,program,reserve.or.not,amended.or.not
32,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"OCO Amendment Other Procurement, Navy (BA 5 - 8)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA_5-8_Book_ABS.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
33,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Other Procurement, Navy (BA 1)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA1_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
34,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Other Procurement, Navy (BA 2)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA2_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
35,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Other Procurement, Navy (BA 3)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA3_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
36,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Other Procurement, Navy (BA 4)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA4_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
37,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Other Procurement, Navy (BA 5 - 8)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/OPN_BA_5-8_Book.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
38,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Procurement of Ammunition, Navy & Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/PANMC_1_BOOK.pdf,Navy,Procurement.Ammunition,not.reserve,not.amended
39,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,Amended Military Construction & Family Housing Programs,http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/MCN_PBA17_Book.pdf,NA,Military.Construction,not.reserve,PBR.for.this.program.was.amended
40,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Amended Military Construction, Navy & Marine Corps Reserve Programs",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/MCNR_PBA17_Book.pdf,Navy,Military.Construction,reserve,PBR.for.this.program.was.amended
41,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Base Realignment and Closure, IV & V",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/BRAC_Book.pdf,NA,BRAC,not.reserve,not.amended
42,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,Military Construction & Family Housing Programs,http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/MCON_Book.pdf,NA,Military.Construction,not.reserve,PBR.for.this.program.was.amended
43,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Military Construction, Navy & Marine Corps Reserve Programs",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/MCNR_book.pdf,Navy,Military.Construction,reserve,PBR.for.this.program.was.amended
44,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,Amended Research & Development Consolidated,http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_PBA17_Book.pdf,NA,Procurement.General,not.reserve,PBR.for.this.program.was.amended
45,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Research & Development, Navy (BA 1 - 3)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_BA1-3_BOOK.pdf,Navy,RDT.E,not.reserve,not.amended
46,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Research & Development, Navy (BA 4)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_BA4_Book.pdf,Navy,RDT.E,not.reserve,not.amended
47,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Research & Development, Navy (BA 5)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_BA5_Book.pdf,Navy,RDT.E,not.reserve,not.amended
48,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Research & Development, Navy (BA 6)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_BA6_book.pdf,Navy,RDT.E,not.reserve,not.amended
49,2017,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2017.aspx,Navy,"Research & Development, Navy (BA 7)",http://www.secnav.navy.mil/fmc/fmb/Documents/17pres/RDTEN_BA7_book.pdf,Navy,RDT.E,not.reserve,not.amended
1,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,FY 19 DON Press Brief,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/DON_Press_Brief.pdf,NA,summary.docs,not.reserve,PBR.for.this.program.was.amended
2,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Supporting Exhibits,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/Supp_Book.pdf,NA,summary.docs,not.reserve,PBR.for.this.program.was.amended
3,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Budget Highlights Book,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/Highlights_book.pdf,NA,summary.docs,not.reserve,PBR.for.this.program.was.amended
4,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,The Bottom Line,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/The_Bottom_Line.pdf,NA,summary.docs,not.reserve,PBR.for.this.program.was.amended
5,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Report to Congress on the Annual Long-Range Plan for Construction of Naval Vessels FY19,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/LONGRANGE_SHIP_PLAN.pdf,NA,Military.Construction,not.reserve,PBR.for.this.program.was.amended
6,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Ship Building Plan SECNAV Signed Letters,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/30YRSB_SECNAV_LTRS.pdf,NA,summary.docs,not.reserve,PBR.for.this.program.was.amended
7,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Military Personnel, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/MPN_Book.pdf,Navy,Military.Personnel,not.reserve,PBR.for.this.program.was.amended
8,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Military Personnel, Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/MPMC_Book.pdf,Marine.Corps,Military.Personnel,not.reserve,PBR.for.this.program.was.amended
9,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Reserve Personnel, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RPN_Book.pdf,Navy,Military.Personnel,reserve,PBR.for.this.program.was.amended
10,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Reserve Personnel, Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RPMC_Book.pdf,Marine.Corps,Military.Personnel,reserve,PBR.for.this.program.was.amended
11,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMN_Vol1_book.pdf,Navy,O.M,not.reserve,PBR.for.this.program.was.amended
12,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Addendum to Operation & Maintenance, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMN_Vol1_ADEND_Book.pdf,Navy,O.M,not.reserve,PBR.for.this.program.was.amended
13,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Navy Databook",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMN_Vol2_book.pdf,Navy,O.M,not.reserve,PBR.for.this.program.was.amended
14,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMMC_Book.pdf,Marine.Corps,O.M,not.reserve,PBR.for.this.program.was.amended
15,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Addendum to Operation & Maintenance, Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMMC_ADEND_Book.pdf,Marine.Corps,O.M,not.reserve,PBR.for.this.program.was.amended
16,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Marine Corps Databook",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMMC_Vol2_Book.pdf,Marine.Corps,O.M,not.reserve,PBR.for.this.program.was.amended
17,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Navy Reserve",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMNR_Book.pdf,Navy,O.M,reserve,PBR.for.this.program.was.amended
18,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Operation & Maintenance, Marine Corps Reserve",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OMMCR_Book.pdf,Marine.Corps,O.M,reserve,PBR.for.this.program.was.amended
19,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Navy Working Capital Fund,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/NWCF_Book.pdf,Navy,NWCF,not.reserve,not.amended
20,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Overseas Contingency Operations Request,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OCO_BOOK.pdf,NA,O.M,not.reserve,PBR.for.this.program.was.amended
21,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Addendum to Overseas Contingency Operations Request,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OCO_ADEND_Book.pdf,NA,O.M,not.reserve,PBR.for.this.program.was.amended
22,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Weapons Procurement, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/WPN_Book.pdf,Navy,Procurement.General,not.reserve,PBR.for.this.program.was.amended
23,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Shipbuilding and Conversion, Navy",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/SCN_Book.pdf,Navy,Procurement.General,not.reserve,PBR.for.this.program.was.amended
24,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Procurement Marine Corps,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/PMC_Book.pdf,Marine.Corps,Procurement.General,not.reserve,PBR.for.this.program.was.amended
25,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Aircraft Procurement, Navy (BA 1 - 4)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/APN_BA1-4_BOOK.pdf,Navy,Procurement.Aircraft,not.reserve,not.amended
26,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Aircraft Procurement, Navy (BA 5)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/APN_BA5_BOOK.pdf,Navy,Procurement.Aircraft,not.reserve,not.amended
27,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Aircraft Procurement, Navy (BA 6)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/APN_BA6_BOOK.pdf,Navy,Procurement.Aircraft,not.reserve,not.amended
28,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Aircraft Procurement, Navy (BA 7)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/APN_BA7_BOOK.pdf,Navy,Procurement.Aircraft,not.reserve,not.amended
29,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Other Procurement, Navy (BA 1)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OPN_BA1_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
30,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Other Procurement, Navy (BA 2)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OPN_BA2_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
31,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Other Procurement, Navy (BA 3)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OPN_BA3_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
32,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Other Procurement, Navy (BA 4)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OPN_BA4_BOOK.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
33,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Other Procurement, Navy (BA 5 - 8)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/OPN_BA_5-8_Book.pdf,Navy,Procurement.Other,not.reserve,PBR.for.this.program.was.amended
34,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Procurement of Ammunition, Navy & Marine Corps",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/PANMC_BOOK.pdf,Navy,Procurement.Ammunition,not.reserve,not.amended
35,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Base Realignment and Closure, IV & V",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/BRAC_Book.pdf,NA,BRAC,not.reserve,not.amended
36,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,Military Construction & Family Housing Programs,http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/MCON_Book.pdf,NA,Military.Construction,not.reserve,PBR.for.this.program.was.amended
37,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Military Construction, Navy & Marine Corps Reserve Programs",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/MCNR_book.pdf,Navy,Military.Construction,reserve,PBR.for.this.program.was.amended
38,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Research & Development, Navy (BA 1 - 3)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RDTEN_BA1-3_BOOK.pdf,Navy,RDT.E,not.reserve,not.amended
39,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Research & Development, Navy (BA 4)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RDTEN_BA4_Book.pdf,Navy,RDT.E,not.reserve,not.amended
40,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Research & Development, Navy (BA 5)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RDTEN_BA5_Book.pdf,Navy,RDT.E,not.reserve,not.amended
41,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Research & Development, Navy (BA 6)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RDTEN_BA6_book.pdf,Navy,RDT.E,not.reserve,not.amended
42,2019,http://www.secnav.navy.mil/fmc/fmb/Pages/Fiscal-Year-2019.aspx,Navy,"Research & Development, Navy (BA 7)",http://www.secnav.navy.mil/fmc/fmb/Documents/19pres/RDTEN_BA7_book.pdf,Navy,RDT.E,not.reserve,not.amended
